City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Description
0,Vaini,-21.2,-175.2,75.36,83,73,22.06,TO,2022-08-02 21:05:34,broken clouds
1,Tres Passos,-27.4556,-53.9319,69.12,81,43,4.21,BR,2022-08-02 21:10:25,scattered clouds
2,Rikitea,-23.1203,-134.9692,72.14,77,83,21.72,PF,2022-08-02 21:02:47,light rain
3,Cape Town,-33.9258,18.4232,56.91,89,8,8.01,ZA,2022-08-02 21:05:28,clear sky
4,Torbay,47.6666,-52.7314,75.88,67,73,3.0,CA,2022-08-02 21:10:25,broken clouds
5,Bredasdorp,-34.5322,20.0403,49.96,85,53,2.44,ZA,2022-08-02 21:10:26,broken clouds
6,Rawson,-43.3002,-65.1023,48.54,49,0,10.09,AR,2022-08-02 21:10:26,clear sky
7,Avarua,-21.2078,-159.775,77.05,50,75,12.66,CK,2022-08-02 21:04:38,broken clouds
8,Puerto Ayora,-0.7393,-90.3518,72.55,82,56,10.0,EC,2022-08-02 21:02:40,broken clouds
9,Marawi,7.9986,124.2928,67.37,92,74,2.84,PH,2022-08-02 21:10:27,broken clouds
10,Eydhafushi,5.1033,73.0708,81.01,75,100,22.1,MV,2022-08-02 21:10:27,overcast clouds
11,Esperance,-33.8667,121.9,50.7,66,36,33.04,AU,2022-08-02 21:05:38,scattered clouds
12,Port Elizabeth,-33.918,25.5701,55.31,83,2,1.99,ZA,2022-08-02 21:10:28,clear sky
13,Butaritari,3.0707,172.7902,81.82,76,99,16.73,KI,2022-08-02 21:07:20,overcast clouds
14,Dikson,73.5069,80.5464,42.71,87,72,7.83,RU,2022-08-02 21:04:40,broken clouds
15,Itarema,-2.9248,-39.9167,78.69,80,42,14.97,BR,2022-08-02 21:10:28,scattered clouds
16,Upernavik,72.7868,-56.1549,45.93,73,93,6.8,GL,2022-08-02 21:04:41,overcast clouds
17,Ushuaia,-54.8,-68.3,36.68,99,100,4.92,AR,2022-08-02 21:00:28,light rain
18,Kapaa,22.0752,-159.319,84.52,66,75,14.97,US,2022-08-02 21:04:34,broken clouds
19,Linxia,35.6003,103.2064,65.53,82,41,3.22,CN,2022-08-02 21:10:29,scattered clouds
20,Yellowknife,62.456,-114.3525,63.57,42,11,8.9,CA,2022-08-02 21:05:26,few clouds
21,Makarska,43.2969,17.0178,77.04,57,11,10.54,HR,2022-08-02 21:10:29,few clouds
22,Hermanus,-34.4187,19.2345,49.8,78,14,1.59,ZA,2022-08-02 21:05:36,few clouds
23,Sawakin,19.1059,37.3321,93.7,44,100,11.5,SD,2022-08-02 21:10:30,overcast clouds
24,Vila,42.0304,-8.1588,69.69,72,0,1.19,PT,2022-08-02 21:10:30,clear sky
25,New Norfolk,-42.7826,147.0587,51.93,77,100,3.0,AU,2022-08-02 21:07:16,overcast clouds
26,Hobart,-42.8794,147.3294,52.27,74,75,13.8,AU,2022-08-02 21:09:34,broken clouds
27,Kodiak,57.79,-152.4072,65.71,48,20,17.27,US,2022-08-02 21:07:35,few clouds
28,Bluff,-46.6,168.3333,44.8,75,52,34.34,NZ,2022-08-02 21:05:32,broken clouds
29,Punta Arenas,-53.15,-70.9167,42.91,87,75,5.75,CL,2022-08-02 21:05:27,broken clouds
30,Saint-Pierre,-21.3393,55.4781,65.91,74,0,6.91,RE,2022-08-02 21:06:09,clear sky
31,Mataura,-46.1927,168.8643,44.47,72,95,10.42,NZ,2022-08-02 21:05:29,overcast clouds
32,Canchungo,12.0672,-16.0333,77.25,88,59,5.79,GW,2022-08-02 21:10:31,broken clouds
33,Husavik,66.0449,-17.3389,45.5,97,100,15.95,IS,2022-08-02 21:10:31,overcast clouds
34,Lebu,-37.6167,-73.65,50.11,73,0,15.75,CL,2022-08-02 21:02:53,clear sky
35,Hithadhoo,-0.6,73.0833,80.24,76,54,12.41,MV,2022-08-02 21:04:39,broken clouds
36,Ahipara,-35.1667,173.1667,56.3,87,100,4.61,NZ,2022-08-02 21:07:22,overcast clouds
37,Saskylakh,71.9167,114.0833,43.11,80,100,8.08,RU,2022-08-02 21:10:32,overcast clouds
38,Grindavik,63.8424,-22.4338,50.47,76,75,20.71,IS,2022-08-02 21:10:32,broken clouds
39,Provideniya,64.3833,-173.3,53.71,76,0,2.24,RU,2022-08-02 21:10:33,clear sky
40,Makakilo City,21.3469,-158.0858,82.15,58,75,18.41,US,2022-08-02 21:10:33,broken clouds
41,Mahebourg,-20.4081,57.7,65.25,66,0,10.27,MU,2022-08-02 21:01:08,clear sky
42,Kavieng,-2.5744,150.7967,81.66,76,31,14.58,PG,2022-08-02 21:10:33,scattered clouds
43,Touros,-5.1989,-35.4608,77.05,83,50,7.94,BR,2022-08-02 21:06:38,scattered clouds
44,Jamestown,42.097,-79.2353,77.05,51,75,8.05,US,2022-08-02 21:05:28,broken clouds
45,Katsuura,35.1333,140.3,80.67,92,88,11.25,JP,2022-08-02 21:10:34,overcast clouds
46,Cherskiy,68.75,161.3,49.19,99,100,6.42,RU,2022-08-02 21:11:34,moderate rain
47,Atuona,-9.8,-139.0333,77.11,77,1,17.54,PF,2022-08-02 21:04:40,clear sky
48,Manokwari,-0.8667,134.0833,78.13,76,100,2.55,ID,2022-08-02 21:11:35,overcast clouds
49,Salamiyah,35.0113,37.0532,76.66,67,0,9.33,SY,2022-08-02 21:11:35,clear sky
50,Saeby,57.3319,10.5225,62.53,96,100,15.52,DK,2022-08-02 21:11:35,overcast clouds
51,Kaitangata,-46.2817,169.8464,50.47,67,42,16.46,NZ,2022-08-02 21:11:36,scattered clouds
52,Arraial Do Cabo,-22.9661,-42.0278,71.46,88,40,8.05,BR,2022-08-02 21:07:21,scattered clouds
53,Iralaya,15.0,-83.2333,82.76,84,100,15.39,HN,2022-08-02 21:11:36,overcast clouds
54,Khatanga,71.9667,102.5,43.66,72,100,5.46,RU,2022-08-02 21:04:37,overcast clouds
55,Lewistown,40.5992,-77.5714,90.88,66,0,10.36,US,2022-08-02 21:11:37,clear sky
56,Thompson,55.7435,-97.8558,63.88,55,100,2.59,CA,2022-08-02 21:04:43,overcast clouds
57,Busselton,-33.65,115.3333,55.62,53,96,29.24,AU,2022-08-02 21:02:23,overcast clouds
58,The Valley,18.217,-63.0578,87.66,74,20,13.8,AI,2022-08-02 21:07:28,few clouds
59,Castro,-24.7911,-50.0119,64.9,53,0,1.83,BR,2022-08-02 21:04:43,clear sky
60,Cidreira,-30.1811,-50.2056,60.44,88,28,9.33,BR,2022-08-02 21:11:37,light rain
61,Mitsamiouli,-11.3847,43.2844,75.87,73,8,4.65,KM,2022-08-02 21:11:38,clear sky
62,Alyangula,-13.8483,136.4192,72.63,92,30,7.56,AU,2022-08-02 21:11:38,scattered clouds
63,Laguna,38.421,-121.4238,102.76,36,0,6.91,US,2022-08-02 21:11:38,clear sky
64,Agirish,61.9247,63.0231,56.35,65,24,3.91,RU,2022-08-02 21:11:39,few clouds
65,Isangel,-19.55,169.2667,77.92,87,100,6.85,VU,2022-08-02 21:11:39,overcast clouds
66,Chuy,-33.6971,-53.4616,54.57,96,25,4.79,UY,2022-08-02 21:04:38,scattered clouds
67,Albany,42.6001,-73.9662,88.57,47,24,1.99,US,2022-08-02 21:11:40,few clouds
68,Varhaug,58.6147,5.6457,62.85,98,85,13.02,NO,2022-08-02 21:11:40,overcast clouds
69,Chengde,40.9725,117.9361,72.1,90,96,1.3,CN,2022-08-02 21:11:40,overcast clouds
70,Ixtapa,20.7,-105.2,86.23,74,75,5.75,MX,2022-08-02 21:11:41,broken clouds
71,Gat,31.61,34.7642,83.39,59,2,3.6,IL,2022-08-02 21:11:41,clear sky
72,Port Alfred,-33.5906,26.891,65.88,56,61,7.27,ZA,2022-08-02 21:11:22,broken clouds
73,Boa Vista,2.8197,-60.6733,82.38,69,75,8.05,BR,2022-08-02 21:07:34,thunderstorm
74,Kenai,60.5544,-151.2583,65.03,79,100,6.91,US,2022-08-02 21:11:42,overcast clouds
75,Airai,-8.9266,125.4092,55.15,59,45,1.95,TL,2022-08-02 21:07:15,scattered clouds
76,Kotka,60.4664,26.9458,60.06,83,91,13.6,FI,2022-08-02 21:11:42,overcast clouds
77,East London,-33.0153,27.9116,65.53,62,85,6.67,ZA,2022-08-02 21:11:42,overcast clouds
78,Smithers,54.7804,-127.1743,67.33,57,100,2.55,CA,2022-08-02 21:11:43,overcast clouds
79,Fortuna,40.5982,-124.1573,73.92,73,0,14.97,US,2022-08-02 21:05:35,clear sky
80,Coos Bay,43.3665,-124.2179,84.31,86,0,9.22,US,2022-08-02 21:06:08,clear sky
81,Port Moresby,-9.4431,147.1797,74.68,84,14,2.73,PG,2022-08-02 21:11:43,few clouds
82,Port-Gentil,-0.7193,8.7815,75.16,83,40,10.36,GA,2022-08-02 21:11:44,scattered clouds
83,Rio Grande,-32.035,-52.0986,57.31,91,33,6.93,BR,2022-08-02 21:09:44,scattered clouds
84,Nikolskoye,59.7035,30.7861,62.8,91,65,4.07,RU,2022-08-02 21:11:44,broken clouds
85,Klaksvik,62.2266,-6.589,50.92,93,98,15.39,FO,2022-08-02 21:09:29,overcast clouds
86,Hilo,19.7297,-155.09,77.61,91,75,6.91,US,2022-08-02 21:03:52,moderate rain
87,Carnarvon,-24.8667,113.6333,66.45,68,100,19.37,AU,2022-08-02 21:09:35,overcast clouds
88,Samarai,-10.6167,150.6667,81.09,83,41,12.73,PG,2022-08-02 21:12:45,scattered clouds
89,Praia Da Vitoria,38.7333,-27.0667,75.76,87,22,8.84,PT,2022-08-02 21:12:45,few clouds
90,Margate,51.3813,1.3862,66.87,82,20,4.0,GB,2022-08-02 21:12:45,few clouds
91,Olafsvik,64.8945,-23.7142,49.23,66,50,9.4,IS,2022-08-02 21:12:46,scattered clouds
92,Ribeira Grande,38.5167,-28.7,75.58,81,19,13.38,PT,2022-08-02 21:04:36,few clouds
93,Kruisfontein,-34.0033,24.7314,55.02,59,0,2.91,ZA,2022-08-02 21:12:46,clear sky
94,Saint-Philippe,-21.3585,55.7679,65.79,80,37,6.08,RE,2022-08-02 21:04:42,scattered clouds
95,Saint-Joseph,-21.3667,55.6167,64.78,79,19,6.26,RE,2022-08-02 21:10:03,few clouds
96,Alofi,-19.0595,-169.9187,78.69,73,40,14.97,NU,2022-08-02 21:05:34,scattered clouds
97,Mongu,-15.2484,23.1274,67.01,39,13,9.01,ZM,2022-08-02 21:12:47,few clouds
98,La Orilla,17.9833,-102.2333,88.38,63,56,12.66,MX,2022-08-02 21:10:27,broken clouds
99,Vila Franca Do Campo,37.7167,-25.4333,73.81,74,74,2.24,PT,2022-08-02 21:12:47,broken clouds
100,Muros,42.7762,-9.0603,72.68,78,5,10.31,ES,2022-08-02 21:12:48,clear sky
101,Chokurdakh,70.6333,147.9167,53.73,64,100,6.51,RU,2022-08-02 21:08:52,overcast clouds
102,Maribo,54.7766,11.5002,64.94,86,100,6.76,DK,2022-08-02 21:12:48,overcast clouds
103,Yakima,46.4665,-120.6678,93.54,20,0,9.22,US,2022-08-02 21:12:48,clear sky
104,Cibitoke,-2.8833,29.25,64.9,75,80,3.02,BI,2022-08-02 21:12:49,broken clouds
105,Nouadhibou,20.931,-17.0347,70.97,89,9,11.68,MR,2022-08-02 21:12:49,clear sky
106,Tombouctou,20.0,-3.0,100.54,24,7,14.18,ML,2022-08-02 21:12:49,clear sky
107,Quatre Cocos,-20.2078,57.7625,65.08,65,0,11.1,MU,2022-08-02 21:12:50,clear sky
108,Kaeo,-35.1,173.7833,54.32,96,100,3.22,NZ,2022-08-02 21:12:50,overcast clouds
109,Rio Branco,-9.9747,-67.81,92.01,49,40,4.61,BR,2022-08-02 21:12:50,scattered clouds
110,Narsaq,60.9167,-46.05,57.42,66,51,5.37,GL,2022-08-02 21:03:13,broken clouds
111,Namatanai,-3.6667,152.4333,79.75,76,30,8.93,PG,2022-08-02 21:12:51,scattered clouds
112,Ulladulla,-35.35,150.4667,54.97,59,100,9.13,AU,2022-08-02 21:07:14,light rain
113,Ponta Delgada,37.7333,-25.6667,74.12,78,75,4.61,PT,2022-08-02 21:12:51,broken clouds
114,Bubaque,11.2833,-15.8333,80.06,81,37,12.3,GW,2022-08-02 21:12:52,light rain
115,Meulaboh,4.1363,96.1285,73.72,89,100,3.96,ID,2022-08-02 21:12:52,heavy intensity rain
116,Domoni,-12.2569,44.5319,73.65,80,0,1.88,KM,2022-08-02 21:12:52,clear sky
117,Tasiilaq,65.6145,-37.6368,48.36,60,13,4.23,GL,2022-08-02 21:09:27,few clouds
118,Bengkulu,-3.8004,102.2655,74.25,92,39,4.45,ID,2022-08-02 21:04:33,heavy intensity rain
119,Saint-Francois,46.4154,3.9054,72.84,56,0,2.3,FR,2022-08-02 21:08:58,clear sky
120,Port Blair,11.6667,92.75,77.65,92,100,20.27,IN,2022-08-02 21:04:42,overcast clouds
121,Kahului,20.8947,-156.47,87.82,58,40,21.85,US,2022-08-02 21:11:23,scattered clouds
122,Nanortalik,60.1432,-45.2371,47.64,79,28,11.56,GL,2022-08-02 21:12:53,scattered clouds
123,Sulya,12.5667,75.3833,74.57,98,100,3.33,IN,2022-08-02 21:12:53,moderate rain
124,Qaqortoq,60.7167,-46.0333,48.83,74,41,9.6,GL,2022-08-02 21:12:54,scattered clouds
125,Quartucciu,39.2519,9.1794,83.01,49,0,3.44,IT,2022-08-02 21:12:54,clear sky
126,Maltahohe,-24.8333,16.9833,48.42,70,0,9.04,NA,2022-08-02 21:12:54,clear sky
127,Kahuta,33.5913,73.3868,80.85,73,29,5.66,PK,2022-08-02 21:12:55,scattered clouds
128,Ambon,-3.6954,128.1814,73.54,94,40,8.05,ID,2022-08-02 21:12:55,scattered clouds
129,Hamilton,39.1834,-84.5333,89.6,60,0,12.66,US,2022-08-02 21:06:48,clear sky
130,Bograd,54.2344,90.8328,54.36,88,100,3.65,RU,2022-08-02 21:12:55,overcast clouds
131,Maragogi,-9.0122,-35.2225,74.66,92,86,9.26,BR,2022-08-02 21:12:56,overcast clouds
132,Dunedin,-45.8742,170.5036,48.9,67,3,11.65,NZ,2022-08-02 21:09:32,clear sky
133,Nemuro,43.3236,145.575,60.03,95,98,9.17,JP,2022-08-02 21:13:56,overcast clouds
134,Vredendal,-31.6683,18.5012,60.42,50,100,2.13,ZA,2022-08-02 21:13:57,overcast clouds
135,Gorontalo,0.5412,123.0595,73.4,96,49,2.42,ID,2022-08-02 21:13:57,scattered clouds
136,Madimba,-10.4,40.3333,70.5,88,0,7.74,TZ,2022-08-02 21:13:57,clear sky
137,Longyearbyen,78.2186,15.6401,51.64,82,75,5.75,SJ,2022-08-02 21:13:58,broken clouds
138,Santa Lucia,27.9117,-15.5407,69.76,78,20,28.77,ES,2022-08-02 21:13:58,few clouds
139,Khandyga,62.6667,135.6,62.89,95,99,3.36,RU,2022-08-02 21:13:58,light rain
140,Tumarbong,10.3766,119.4579,78.94,84,84,0.76,PH,2022-08-02 21:13:59,broken clouds
141,Ueda,36.4,138.2667,78.01,96,71,1.16,JP,2022-08-02 21:13:59,broken clouds
142,Chifeng,42.2683,118.9636,74.32,73,99,5.91,CN,2022-08-02 21:13:59,overcast clouds
143,Rockhampton,-23.3833,150.5,62.49,94,100,6.91,AU,2022-08-02 21:14:00,mist
144,Westport,41.1415,-73.3579,91.45,59,0,12.66,US,2022-08-02 21:14:00,clear sky
145,Muhos,64.808,25.9931,58.78,96,4,7.81,FI,2022-08-02 21:14:00,clear sky
146,Naryan-Mar,67.6713,53.087,62.44,64,100,8.21,RU,2022-08-02 21:14:01,overcast clouds
147,Male,4.1748,73.5089,81.77,75,100,20.07,MV,2022-08-02 21:14:01,overcast clouds
148,Morro Bay,35.3658,-120.8499,99.93,49,91,8.99,US,2022-08-02 21:11:17,overcast clouds
149,Bethel,41.3712,-73.414,89.69,54,0,10.36,US,2022-08-02 21:14:01,clear sky
150,Gawler,-34.6,138.7333,54.91,83,1,11.3,AU,2022-08-02 21:14:02,clear sky
151,Sarakhs,36.5449,61.1577,82.15,30,0,7.31,IR,2022-08-02 21:14:02,clear sky
152,Mackay,-21.15,149.2,60.67,94,10,7.92,AU,2022-08-02 21:14:03,clear sky
153,Adre,13.4667,22.2,76.41,72,69,7.25,TD,2022-08-02 21:14:03,broken clouds
154,Asau,46.4333,26.4,61.72,65,1,4.43,RO,2022-08-02 21:05:30,clear sky
155,Rocha,-34.4833,-54.3333,55.98,96,54,6.49,UY,2022-08-02 21:14:04,broken clouds
156,Victoria,22.2855,114.1577,85.32,82,100,5.01,HK,2022-08-02 21:00:30,overcast clouds
157,Hofn,64.2539,-15.2082,50.7,68,41,12.12,IS,2022-08-02 21:09:33,scattered clouds
158,Faya,18.3851,42.4509,61.32,76,97,3.33,SA,2022-08-02 21:14:04,overcast clouds
159,Hasaki,35.7333,140.8333,79.29,92,81,8.61,JP,2022-08-02 21:11:41,broken clouds
160,Bundaberg,-24.85,152.35,57.22,99,51,1.01,AU,2022-08-02 21:13:55,broken clouds
161,Tessalit,20.1986,1.0114,77.59,60,100,29.1,ML,2022-08-02 21:14:05,light rain
162,Buenaventura,3.8801,-77.0312,78.71,90,100,5.06,CO,2022-08-02 21:14:05,overcast clouds
163,Mae Sot,16.7167,98.5667,77.41,98,90,1.03,TH,2022-08-02 21:14:06,overcast clouds
164,Pauini,-7.7136,-66.9764,87.76,52,100,2.33,BR,2022-08-02 21:14:06,overcast clouds
165,Sovetskaya Gavan,48.9723,140.2878,60.71,98,100,7.07,RU,2022-08-02 21:14:07,overcast clouds
166,Iskilip,40.7353,34.4739,66.7,80,1,7.7,TR,2022-08-02 21:14:07,clear sky
167,Aykhal,66.0,111.5,43.23,97,100,19.89,RU,2022-08-02 21:07:20,light rain
168,Sestri Levante,44.2732,9.3968,82.63,62,12,4.0,IT,2022-08-02 21:14:07,few clouds
169,Khani,41.9563,42.9566,65.77,92,42,1.32,GE,2022-08-02 21:14:08,scattered clouds
170,Aksay,47.26,39.87,75.25,69,27,7.0,RU,2022-08-02 21:14:09,scattered clouds
171,Kedrovyy,56.1667,91.8167,52.21,77,96,3.11,RU,2022-08-02 21:14:09,overcast clouds
172,Changde,29.0464,111.6783,80.55,75,0,2.53,CN,2022-08-02 21:14:10,clear sky
173,Barrow,71.2906,-156.7887,47.05,55,81,12.5,US,2022-08-02 21:05:27,broken clouds
174,Lentekhi,42.7856,42.7261,66.72,91,45,2.77,GE,2022-08-02 21:14:10,scattered clouds
175,Sioux Lookout,50.1001,-91.917,82.24,41,99,10.22,CA,2022-08-02 21:14:11,overcast clouds
176,Russell,32.3502,-85.1999,93.96,66,0,3.44,US,2022-08-02 21:14:11,clear sky
177,Nabire,-3.3667,135.4833,74.35,92,94,3.62,ID,2022-08-02 21:15:12,overcast clouds
178,Genhe,50.7833,121.5167,58.19,92,11,0.54,CN,2022-08-02 21:15:12,few clouds
179,Andenes,69.3143,16.1194,49.98,87,75,3.44,NO,2022-08-02 21:15:13,broken clouds
180,Port Hardy,50.6996,-127.4199,61.43,81,99,5.23,CA,2022-08-02 21:00:39,overcast clouds
181,Algeciras,36.1333,-5.4505,74.88,88,20,5.75,ES,2022-08-02 21:15:14,few clouds
182,Milkovo,54.7167,158.6167,57.52,69,97,3.51,RU,2022-08-02 21:15:15,overcast clouds
183,Maneromango,-7.1988,38.7848,63.7,98,20,3.85,TZ,2022-08-02 21:15:16,light rain
184,Kapuskasing,49.4169,-82.4331,69.89,60,75,8.05,CA,2022-08-02 21:15:16,broken clouds
185,Taiyuan,37.8694,112.5603,71.46,83,9,2.24,CN,2022-08-02 21:15:16,clear sky
186,Yulara,-25.2406,130.9889,58.82,54,5,8.75,AU,2022-08-02 21:13:16,clear sky
187,Crixas,-14.5489,-49.9692,85.26,23,2,2.24,BR,2022-08-02 21:05:32,clear sky
188,Bardiyah,31.7561,25.0865,78.82,76,0,7.05,LY,2022-08-02 21:15:19,clear sky
189,Ballina,-28.8667,153.5667,53.02,99,97,3.74,AU,2022-08-02 21:15:19,overcast clouds
190,Tautira,-17.7333,-149.15,76.71,74,20,19.93,PF,2022-08-02 21:15:20,light rain
191,Zhanaozen,43.3,52.8,84.04,27,0,11.83,KZ,2022-08-02 21:15:20,clear sky
192,Bacolod,10.6667,122.95,77.54,82,66,3.13,PH,2022-08-02 21:12:42,broken clouds
193,Boyolangu,-8.1181,111.8935,72.63,96,96,1.3,ID,2022-08-02 21:15:21,overcast clouds
194,Clyde River,70.4692,-68.5914,37.13,94,100,5.82,CA,2022-08-02 21:14:13,overcast clouds
195,Ust-Tsilma,65.441,52.1498,59.85,69,69,4.27,RU,2022-08-02 21:15:21,broken clouds
196,Abu Samrah,35.3029,37.1841,79.12,57,0,9.89,SY,2022-08-02 21:15:22,clear sky
197,Tuma,55.148,40.5537,62.98,68,100,5.7,RU,2022-08-02 21:15:22,overcast clouds
198,Tura,25.5198,90.2201,74.66,92,100,2.53,IN,2022-08-02 21:05:37,overcast clouds
199,Coahuayana,18.7333,-103.6833,92.39,54,66,6.11,MX,2022-08-02 21:15:22,broken clouds
200,Teya,60.3778,92.6267,49.28,97,100,2.01,RU,2022-08-02 21:07:18,light rain
201,Cairns,-16.9167,145.7667,69.75,83,10,10.36,AU,2022-08-02 21:15:23,clear sky
202,Tarakan,3.3,117.6333,76.5,100,40,2.3,ID,2022-08-02 21:15:23,scattered clouds
203,Broome,42.2506,-75.833,88.09,51,0,14.97,US,2022-08-02 21:15:24,clear sky
204,Astana,51.1801,71.446,53.55,82,0,11.18,KZ,2022-08-02 21:15:24,clear sky
205,Bambous Virieux,-20.3428,57.7575,65.21,65,0,10.6,MU,2022-08-02 21:11:25,clear sky
206,Qaanaaq,77.484,-69.3632,47.1,57,97,0.76,GL,2022-08-02 21:05:26,overcast clouds
207,Ostrovnoy,68.0531,39.5131,54.3,94,5,10.13,RU,2022-08-02 21:07:13,clear sky
208,Hay River,60.8156,-115.7999,67.98,49,20,6.91,CA,2022-08-02 21:15:09,few clouds
209,Honningsvag,70.9821,25.9704,53.35,87,100,12.66,NO,2022-08-02 21:15:25,overcast clouds
210,Cabo San Lucas,22.8909,-109.9124,92.61,55,20,8.05,MX,2022-08-02 21:15:25,few clouds
211,Lima,-12.0432,-77.0282,61.05,72,75,14.97,PE,2022-08-02 21:14:37,broken clouds
212,Sumbe,-11.2061,13.8437,65.73,82,98,5.7,AO,2022-08-02 21:15:26,overcast clouds
213,Mareeba,-17.0,145.4333,65.12,98,25,2.82,AU,2022-08-02 21:15:26,scattered clouds
214,Faanui,-16.4833,-151.75,78.48,65,40,24.54,PF,2022-08-02 21:15:26,scattered clouds
215,Nowy Targ,49.4778,20.0323,60.24,93,13,2.3,PL,2022-08-02 21:15:27,few clouds
216,Pacific Grove,36.6177,-121.9166,86.38,80,0,12.66,US,2022-08-02 21:15:27,clear sky
217,Chukhloma,58.7525,42.6825,57.58,83,62,4.94,RU,2022-08-02 21:15:27,broken clouds
218,Georgetown,5.4112,100.3354,78.89,91,20,4.61,MY,2022-08-02 21:03:55,moderate rain
219,Vila Velha,-20.3297,-40.2925,75.15,86,20,11.5,BR,2022-08-02 21:15:28,few clouds
220,Kibaya,-5.3,36.5667,58.12,65,71,5.95,TZ,2022-08-02 21:15:28,broken clouds
221,Igboho,8.8333,3.75,70.29,91,100,5.3,NG,2022-08-02 21:15:29,overcast clouds
222,Thoen,17.6129,99.2161,74.46,99,100,0.63,TH,2022-08-02 21:16:29,overcast clouds
223,Zhezkazgan,47.8043,67.7144,73.85,45,100,11.25,KZ,2022-08-02 21:16:29,overcast clouds
224,Abashiri,44.0213,144.2697,64.94,93,100,10.16,JP,2022-08-02 21:16:29,overcast clouds
225,Canete,-37.8,-73.4,50.34,75,0,7.07,CL,2022-08-02 21:16:30,clear sky
226,Tuktoyaktuk,69.4541,-133.0374,53.6,87,75,13.8,CA,2022-08-02 21:16:30,broken clouds
227,Zihuatanejo,17.6333,-101.55,93.29,59,0,5.75,MX,2022-08-02 21:15:18,clear sky
228,Newport,51.5877,-2.9984,70.02,91,64,16.46,GB,2022-08-02 21:11:56,broken clouds
229,Manjeshwar,12.7194,74.8861,77.95,93,100,12.46,IN,2022-08-02 21:16:31,moderate rain
230,Geraldton,-28.7667,114.6,57.61,77,40,20.71,AU,2022-08-02 21:04:54,drizzle
231,Locri,38.2414,16.2623,80.31,52,0,9.95,IT,2022-08-02 21:16:31,clear sky
232,Constitucion,-35.3333,-72.4167,54.37,64,0,13.0,CL,2022-08-02 21:16:32,clear sky
233,Shache,38.4167,77.2406,83.71,36,91,8.41,CN,2022-08-02 21:16:32,overcast clouds
234,Erzin,36.9559,36.2,77.0,90,35,2.26,TR,2022-08-02 21:16:32,scattered clouds
235,Anadyr,64.75,177.4833,63.1,63,0,6.71,RU,2022-08-02 21:16:33,clear sky
236,Palu,-0.8917,119.8707,73.96,95,85,2.93,ID,2022-08-02 21:16:33,overcast clouds
237,Mopti,14.6667,-4.0,84.24,74,20,3.44,ML,2022-08-02 21:16:33,few clouds
238,Bunol,39.4167,-0.7833,80.82,67,9,1.14,ES,2022-08-02 21:16:34,clear sky
239,Los Chiles,11.0333,-84.7167,73.71,97,100,3.2,CR,2022-08-02 21:13:00,moderate rain
240,Jalu,29.0331,21.5482,83.07,46,0,17.76,LY,2022-08-02 21:16:34,clear sky
241,Timbiqui,2.7717,-77.6654,78.46,89,100,8.43,CO,2022-08-02 21:16:34,moderate rain
242,Havelock,34.8791,-76.9013,94.95,74,20,10.36,US,2022-08-02 21:16:35,few clouds
243,Viedma,-40.8135,-62.9967,52.03,65,2,8.55,AR,2022-08-02 21:16:35,clear sky
244,Koshurnikovo,54.1667,93.3,53.53,97,100,1.61,RU,2022-08-02 21:16:35,overcast clouds
245,Jimenez,28.3333,-105.4,95.67,19,48,4.88,MX,2022-08-02 21:16:36,scattered clouds
246,Lompoc,34.6391,-120.4579,91.54,65,0,14.97,US,2022-08-02 21:08:05,clear sky
247,Klyavlino,54.2649,52.0267,58.78,92,0,7.25,RU,2022-08-02 21:16:36,clear sky
248,Gwanda,-20.9333,29.0,54.95,88,2,10.85,ZW,2022-08-02 21:16:37,clear sky
249,Saint George,37.1041,-113.5841,100.8,27,0,11.5,US,2022-08-02 21:07:17,clear sky
250,Liverpool,53.4106,-2.9779,70.34,82,20,12.66,GB,2022-08-02 21:16:37,light rain
251,Nacogdoches,31.6002,-94.6335,100.04,38,75,11.5,US,2022-08-02 21:16:38,broken clouds
252,Lasa,46.6166,10.7002,68.88,82,53,0.92,IT,2022-08-02 21:16:38,broken clouds
253,Nokaneng,-19.6667,22.2667,65.64,39,5,9.22,BW,2022-08-02 21:16:38,clear sky
254,Dwarka,22.2394,68.9678,81.84,81,100,10.8,IN,2022-08-02 21:16:39,overcast clouds
255,Brigham City,41.5102,-112.0155,84.22,48,40,4.0,US,2022-08-02 21:16:39,scattered clouds
256,Sao Filipe,14.8961,-24.4956,78.33,80,76,5.53,CV,2022-08-02 21:16:39,light rain
257,Talnakh,69.4865,88.3972,42.71,80,0,3.31,RU,2022-08-02 21:13:57,clear sky
258,Kavaratti,10.5669,72.642,78.03,84,100,27.96,IN,2022-08-02 21:16:40,light rain
259,Amahai,-3.3333,128.9167,75.78,88,87,3.94,ID,2022-08-02 21:16:40,overcast clouds
260,Nanao,37.05,136.9667,81.27,89,82,6.67,JP,2022-08-02 21:16:40,broken clouds
261,Dmitriyevka,54.75,55.3333,60.35,93,8,3.69,RU,2022-08-02 21:16:41,clear sky
262,San Felipe,10.3399,-68.7425,77.68,83,100,6.8,VE,2022-08-02 21:16:41,overcast clouds
263,Huarmey,-10.0681,-78.1522,66.67,73,6,12.57,PE,2022-08-02 21:15:30,clear sky
264,Jupiter,26.9342,-80.0942,90.09,75,0,9.22,US,2022-08-02 21:13:46,clear sky
